date,property_id,surface_m2,bedrooms,location_score,listing_price,is_booked
2022-05-08,PROP_041,113,4,6.7,268,1
2022-05-08,PROP_042,85,3,9.8,214,0
2022-05-08,PROP_043,95,3,9.4,226,0
2022-05-08,PROP_044,30,1,7.5,85,0
2022-05-08,PROP_045,33,1,6.4,96,0
2022-05-08,PROP_046,56,2,8.7,153,0
2022-05-08,PROP_047,45,1,8.3,111,1
2022-05-08,PROP_048,110,4,6.5,305,0
2022-05-08,PROP_049,20,1,8.8,54,0
2022-05-08,PROP_050,89,3,9.3,219,1
2022-05-09,PROP_001,47,2,8,127,0
2022-05-09,PROP_002,22,1,7.6,59,0
2022-05-09,PROP_003,115,4,7.9,318,1
2022-05-09,PROP_004,72,2,7.7,171,0
2022-05-09,PROP_005,26,1,9.2,72,1
2022-05-09,PROP_006,101,4,9.1,261,0
2022-05-09,PROP_007,117,4,6.6,297,0
2022-05-09,PROP_008,64,2,9.5,158,1
2022-05-09,PROP_009,43,1,9.9,116,0
2022-05-09,PROP_010,39,1,9.8,112,1
2022-05-09,PROP_011,102,4,7.8,249,0
2022-05-09,PROP_012,54,2,8.8,128,0
2022-05-09,PROP_013,116,4,6.2,280,0
2022-05-09,PROP_014,28,1,9.6,77,0
2022-05-09,PROP_015,91,3,8.3,250,1
2022-05-09,PROP_016,29,1,8,85,1
2022-05-09,PROP_017,75,2,8,184,0
2022-05-09,PROP_018,105,4,8.3,304,0
2022-05-09,PROP_019,80,3,9.8,211,0
2022-05-09,PROP_020,71,2,7.3,172,0
2022-05-09,PROP_021,55,2,9.1,134,1
2022-05-09,PROP_022,45,1,6.3,109,1
2022-05-09,PROP_023,104,4,8.3,241,0
2022-05-09,PROP_024,47,2,7.2,138,0
2022-05-09,PROP_025,32,1,6.6,100,0
2022-05-09,PROP_026,52,2,6.2,153,0
2022-05-09,PROP_027,100,3,7.9,266,0
2022-05-09,PROP_028,29,1,7.6,85,0
2022-05-09,PROP_029,113,4,7.2,297,0
2022-05-09,PROP_030,29,1,10,74,1
2022-05-09,PROP_031,117,4,9.5,311,1
2022-05-09,PROP_032,119,4,7,296,0
2022-05-09,PROP_033,26,1,6.5,76,0
2022-05-09,PROP_034,70,2,8.5,188,1
2022-05-09,PROP_035,65,2,6.6,160,1
2022-05-09,PROP_036,21,1,6.8,59,0
2022-05-09,PROP_037,68,2,7.6,202,0
2022-05-09,PROP_038,53,2,9.1,151,1
2022-05-09,PROP_039,103,4,6.1,291,0
2022-05-09,PROP_040,96,3,9.3,232,0
2022-05-09,PROP_041,113,4,6.7,274,1
2022-05-09,PROP_042,85,3,9.8,225,0
2022-05-09,PROP_043,95,3,9.4,230,1
2022-05-09,PROP_044,30,1,7.5,77,0
2022-05-09,PROP_045,33,1,6.4,103,0
2022-05-09,PROP_046,56,2,8.7,144,0
2022-05-09,PROP_047,45,1,8.3,128,0
2022-05-09,PROP_048,110,4,6.5,294,0
2022-05-09,PROP_049,20,1,8.8,61,0
2022-05-09,PROP_050,89,3,9.3,246,0
2022-05-10,PROP_001,47,2,8,139,0
2022-05-10,PROP_002,22,1,7.6,59,1
2022-05-10,PROP_003,115,4,7.9,287,0
2022-05-10,PROP_004,72,2,7.7,189,1
2022-05-10,PROP_005,26,1,9.2,76,1
2022-05-10,PROP_006,101,4,9.1,243,0
2022-05-10,PROP_007,117,4,6.6,273,1
2022-05-10,PROP_008,64,2,9.5,167,0
2022-05-10,PROP_009,43,1,9.9,121,0
2022-05-10,PROP_010,39,1,9.8,106,1
2022-05-10,PROP_011,102,4,7.8,263,0
2022-05-10,PROP_012,54,2,8.8,151,0
2022-05-10,PROP_013,116,4,6.2,293,1
2022-05-10,PROP_014,28,1,9.6,77,1
2022-05-10,PROP_015,91,3,8.3,220,1
2022-05-10,PROP_016,29,1,8,89,1
2022-05-10,PROP_017,75,2,8,172,1
2022-05-10,PROP_018,105,4,8.3,259,0
2022-05-10,PROP_019,80,3,9.8,187,1
2022-05-10,PROP_020,71,2,7.3,191,1
2022-05-10,PROP_021,55,2,9.1,140,1
2022-05-10,PROP_022,45,1,6.3,123,0
2022-05-10,PROP_023,104,4,8.3,258,1
2022-05-10,PROP_024,47,2,7.2,135,1
2022-05-10,PROP_025,32,1,6.6,89,0
2022-05-10,PROP_026,52,2,6.2,142,0
2022-05-10,PROP_027,100,3,7.9,277,0
2022-05-10,PROP_028,29,1,7.6,72,1
2022-05-10,PROP_029,113,4,7.2,268,0
2022-05-10,PROP_030,29,1,10,77,1
2022-05-10,PROP_031,117,4,9.5,315,1
2022-05-10,PROP_032,119,4,7,275,1
2022-05-10,PROP_033,26,1,6.5,82,0
2022-05-10,PROP_034,70,2,8.5,209,0
2022-05-10,PROP_035,65,2,6.6,162,1
2022-05-10,PROP_036,21,1,6.8,66,1
2022-05-10,PROP_037,68,2,7.6,206,0
2022-05-10,PROP_038,53,2,9.1,143,0
2022-05-10,PROP_039,103,4,6.1,278,1
2022-05-10,PROP_040,96,3,9.3,257,1
2022-05-10,PROP_041,113,4,6.7,309,0
2022-05-10,PROP_042,85,3,9.8,215,1
2022-05-10,PROP_043,95,3,9.4,240,1
2022-05-10,PROP_044,30,1,7.5,84,0
2022-05-10,PROP_045,33,1,6.4,96,1
2022-05-10,PROP_046,56,2,8.7,154,0
2022-05-10,PROP_047,45,1,8.3,117,0
2022-05-10,PROP_048,110,4,6.5,263,1
2022-05-10,PROP_049,20,1,8.8,54,0
2022-05-10,PROP_050,89,3,9.3,226,1
2022-05-11,PROP_001,47,2,8,140,0
2022-05-11,PROP_002,22,1,7.6,67,0
2022-05-11,PROP_003,115,4,7.9,290,0
2022-05-11,PROP_004,72,2,7.7,181,1
2022-05-11,PROP_005,26,1,9.2,82,1
2022-05-11,PROP_006,101,4,9.1,254,0
2022-05-11,PROP_007,117,4,6.6,294,0
2022-05-11,PROP_008,64,2,9.5,163,1
2022-05-11,PROP_009,43,1,9.9,120,0
2022-05-11,PROP_010,39,1,9.8,103,1
2022-05-11,PROP_011,102,4,7.8,262,1
2022-05-11,PROP_012,54,2,8.8,134,1
2022-05-11,PROP_013,116,4,6.2,319,1
2022-05-11,PROP_014,28,1,9.6,70,1
2022-05-11,PROP_015,91,3,8.3,215,0
2022-05-11,PROP_016,29,1,8,76,1
2022-05-11,PROP_017,75,2,8,171,0
2022-05-11,PROP_018,105,4,8.3,297,0
2022-05-11,PROP_019,80,3,9.8,221,1
2022-05-11,PROP_020,71,2,7.3,174,0
2022-05-11,PROP_021,55,2,9.1,135,1
2022-05-11,PROP_022,45,1,6.3,122,0
2022-05-11,PROP_023,104,4,8.3,245,1
2022-05-11,PROP_024,47,2,7.2,118,1
2022-05-11,PROP_025,32,1,6.6,95,0
2022-05-11,PROP_026,52,2,6.2,139,0
2022-05-11,PROP_027,100,3,7.9,237,0
2022-05-11,PROP_028,29,1,7.6,71,0
2022-05-11,PROP_029,113,4,7.2,271,1
2022-05-11,PROP_030,29,1,10,72,0
2022-05-11,PROP_031,117,4,9.5,283,0
2022-05-11,PROP_032,119,4,7,280,1
2022-05-11,PROP_033,26,1,6.5,78,0
2022-05-11,PROP_034,70,2,8.5,189,0
2022-05-11,PROP_035,65,2,6.6,185,0
2022-05-11,PROP_036,21,1,6.8,63,1
2022-05-11,PROP_037,68,2,7.6,203,1
2022-05-11,PROP_038,53,2,9.1,150,0
2022-05-11,PROP_039,103,4,6.1,301,0
2022-05-11,PROP_040,96,3,9.3,264,1
2022-05-11,PROP_041,113,4,6.7,305,0
2022-05-11,PROP_042,85,3,9.8,249,0
2022-05-11,PROP_043,95,3,9.4,238,0
2022-05-11,PROP_044,30,1,7.5,81,0
2022-05-11,PROP_045,33,1,6.4,98,0
2022-05-11,PROP_046,56,2,8.7,137,1
2022-05-11,PROP_047,45,1,8.3,124,1
2022-05-11,PROP_048,110,4,6.5,280,0
2022-05-11,PROP_049,20,1,8.8,58,0
2022-05-11,PROP_050,89,3,9.3,252,0
2022-05-12,PROP_001,47,2,8,162,1
2022-05-12,PROP_002,22,1,7.6,77,0
2022-05-12,PROP_003,115,4,7.9,333,0
2022-05-12,PROP_004,72,2,7.7,213,0
2022-05-12,PROP_005,26,1,9.2,92,0
2022-05-12,PROP_006,101,4,9.1,311,0
2022-05-12,PROP_007,117,4,6.6,387,0
2022-05-12,PROP_008,64,2,9.5,184,0
2022-05-12,PROP_009,43,1,9.9,138,1
2022-05-12,PROP_010,39,1,9.8,144,0
2022-05-12,PROP_011,102,4,7.8,304,0
2022-05-12,PROP_012,54,2,8.8,169,0
2022-05-12,PROP_013,116,4,6.2,389,0
2022-05-12,PROP_014,28,1,9.6,92,0
2022-05-12,PROP_015,91,3,8.3,302,0
2022-05-12,PROP_016,29,1,8,102,0
2022-05-12,PROP_017,75,2,8,236,0
2022-05-12,PROP_018,105,4,8.3,307,0
2022-05-12,PROP_019,80,3,9.8,267,0
2022-05-12,PROP_020,71,2,7.3,246,0
2022-05-12,PROP_021,55,2,9.1,152,0
2022-05-12,PROP_022,45,1,6.3,143,0
2022-05-12,PROP_023,104,4,8.3,303,0
2022-05-12,PROP_024,47,2,7.2,166,0
2022-05-12,PROP_025,32,1,6.6,103,0
2022-05-12,PROP_026,52,2,6.2,182,0
2022-05-12,PROP_027,100,3,7.9,321,0
2022-05-12,PROP_028,29,1,7.6,102,1
2022-05-12,PROP_029,113,4,7.2,365,0
2022-05-12,PROP_030,29,1,10,104,0
2022-05-12,PROP_031,117,4,9.5,323,1
2022-05-12,PROP_032,119,4,7,392,0
2022-05-12,PROP_033,26,1,6.5,91,1
2022-05-12,PROP_034,70,2,8.5,252,0
2022-05-12,PROP_035,65,2,6.6,195,1
2022-05-12,PROP_036,21,1,6.8,71,1
2022-05-12,PROP_037,68,2,7.6,241,0
2022-05-12,PROP_038,53,2,9.1,185,0
2022-05-12,PROP_039,103,4,6.1,350,1
2022-05-12,PROP_040,96,3,9.3,282,0
2022-05-12,PROP_041,113,4,6.7,369,1
2022-05-12,PROP_042,85,3,9.8,272,1
2022-05-12,PROP_043,95,3,9.4,313,0
2022-05-12,PROP_044,30,1,7.5,101,0
2022-05-12,PROP_045,33,1,6.4,109,0
2022-05-12,PROP_046,56,2,8.7,173,0
2022-05-12,PROP_047,45,1,8.3,145,0
2022-05-12,PROP_048,110,4,6.5,363,0
2022-05-12,PROP_049,20,1,8.8,63,0
2022-05-12,PROP_050,89,3,9.3,262,0
2022-05-13,PROP_001,47,2,8,167,0
2022-05-13,PROP_002,22,1,7.6,72,1
2022-05-13,PROP_003,115,4,7.9,371,0
2022-05-13,PROP_004,72,2,7.7,217,1
2022-05-13,PROP_005,26,1,9.2,89,0
2022-05-13,PROP_006,101,4,9.1,321,1
2022-05-13,PROP_007,117,4,6.6,333,0
2022-05-13,PROP_008,64,2,9.5,208,0
2022-05-13,PROP_009,43,1,9.9,160,0
2022-05-13,PROP_010,39,1,9.8,137,0
2022-05-13,PROP_011,102,4,7.8,339,0
2022-05-13,PROP_012,54,2,8.8,181,0
2022-05-13,PROP_013,116,4,6.2,403,0
2022-05-13,PROP_014,28,1,9.6,78,1
2022-05-13,PROP_015,91,3,8.3,275,0
2022-05-13,PROP_016,29,1,8,95,0
2022-05-13,PROP_017,75,2,8,248,0
2022-05-13,PROP_018,105,4,8.3,316,1
2022-05-13,PROP_019,80,3,9.8,257,0
2022-05-13,PROP_020,71,2,7.3,227,0
2022-05-13,PROP_021,55,2,9.1,157,0
2022-05-13,PROP_022,45,1,6.3,141,0
2022-05-13,PROP_023,104,4,8.3,328,1
2022-05-13,PROP_024,47,2,7.2,140,0
2022-05-13,PROP_025,32,1,6.6,111,1
2022-05-13,PROP_026,52,2,6.2,175,1
2022-05-13,PROP_027,100,3,7.9,311,0
2022-05-13,PROP_028,29,1,7.6,101,0
2022-05-13,PROP_029,113,4,7.2,364,0
2022-05-13,PROP_030,29,1,10,98,0
2022-05-13,PROP_031,117,4,9.5,359,0
2022-05-13,PROP_032,119,4,7,375,1
2022-05-13,PROP_033,26,1,6.5,89,1
2022-05-13,PROP_034,70,2,8.5,248,0
2022-05-13,PROP_035,65,2,6.6,208,1
2022-05-13,PROP_036,21,1,6.8,73,0
2022-05-13,PROP_037,68,2,7.6,224,0
2022-05-13,PROP_038,53,2,9.1,178,0
2022-05-13,PROP_039,103,4,6.1,318,0
2022-05-13,PROP_040,96,3,9.3,319,1
2022-05-13,PROP_041,113,4,6.7,385,0
2022-05-13,PROP_042,85,3,9.8,289,0
2022-05-13,PROP_043,95,3,9.4,310,1
2022-05-13,PROP_044,30,1,7.5,99,1
2022-05-13,PROP_045,33,1,6.4,123,0
2022-05-13,PROP_046,56,2,8.7,179,0
2022-05-13,PROP_047,45,1,8.3,151,0
2022-05-13,PROP_048,110,4,6.5,322,1
2022-05-13,PROP_049,20,1,8.8,61,1
2022-05-13,PROP_050,89,3,9.3,275,0
2022-05-14,PROP_001,47,2,8,135,0
2022-05-14,PROP_002,22,1,7.6,70,0
2022-05-14,PROP_003,115,4,7.9,313,0
2022-05-14,PROP_004,72,2,7.7,196,0
2022-05-14,PROP_005,26,1,9.2,82,0
2022-05-14,PROP_006,101,4,9.1,270,0
2022-05-14,PROP_007,117,4,6.6,322,0
2022-05-14,PROP_008,64,2,9.5,170,1
2022-05-14,PROP_009,43,1,9.9,136,0
2022-05-14,PROP_010,39,1,9.8,113,0
2022-05-14,PROP_011,102,4,7.8,247,0
2022-05-14,PROP_012,54,2,8.8,153,0
2022-05-14,PROP_013,116,4,6.2,296,0
2022-05-14,PROP_014,28,1,9.6,71,1
2022-05-14,PROP_015,91,3,8.3,228,0
2022-05-14,PROP_016,29,1,8,77,1
2022-05-14,PROP_017,75,2,8,201,0
2022-05-14,PROP_018,105,4,8.3,272,1
2022-05-14,PROP_019,80,3,9.8,207,0
2022-05-14,PROP_020,71,2,7.3,210,0
2022-05-14,PROP_021,55,2,9.1,151,0
2022-05-14,PROP_022,45,1,6.3,113,1
2022-05-14,PROP_023,104,4,8.3,284,0
2022-05-14,PROP_024,47,2,7.2,124,1
2022-05-14,PROP_025,32,1,6.6,88,1
2022-05-14,PROP_026,52,2,6.2,128,0
2022-05-14,PROP_027,100,3,7.9,232,0
2022-05-14,PROP_028,29,1,7.6,71,1
2022-05-14,PROP_029,113,4,7.2,303,0
2022-05-14,PROP_030,29,1,10,86,0
2022-05-14,PROP_031,117,4,9.5,291,1
2022-05-14,PROP_032,119,4,7,282,0
2022-05-14,PROP_033,26,1,6.5,79,0
2022-05-14,PROP_034,70,2,8.5,180,0
2022-05-14,PROP_035,65,2,6.6,167,1
2022-05-14,PROP_036,21,1,6.8,60,0
2022-05-14,PROP_037,68,2,7.6,179,1
2022-05-14,PROP_038,53,2,9.1,155,0
2022-05-14,PROP_039,103,4,6.1,256,0
2022-05-14,PROP_040,96,3,9.3,273,0
2022-05-14,PROP_041,113,4,6.7,302,0
2022-05-14,PROP_042,85,3,9.8,214,1
2022-05-14,PROP_043,95,3,9.4,243,0
2022-05-14,PROP_044,30,1,7.5,70,0
2022-05-14,PROP_045,33,1,6.4,98,0
2022-05-14,PROP_046,56,2,8.7,127,0
2022-05-14,PROP_047,45,1,8.3,111,1
2022-05-14,PROP_048,110,4,6.5,313,0
2022-05-14,PROP_049,20,1,8.8,61,0
2022-05-14,PROP_050,89,3,9.3,240,1
2022-05-15,PROP_001,47,2,8,135,0
2022-05-15,PROP_002,22,1,7.6,64,0
2022-05-15,PROP_003,115,4,7.9,312,0
2022-05-15,PROP_004,72,2,7.7,182,1
2022-05-15,PROP_005,26,1,9.2,80,0
2022-05-15,PROP_006,101,4,9.1,255,0
2022-05-15,PROP_007,117,4,6.6,276,1
2022-05-15,PROP_008,64,2,9.5,158,0
2022-05-15,PROP_009,43,1,9.9,121,1
2022-05-15,PROP_010,39,1,9.8,110,1
2022-05-15,PROP_011,102,4,7.8,251,0
2022-05-15,PROP_012,54,2,8.8,151,1
2022-05-15,PROP_013,116,4,6.2,301,0
2022-05-15,PROP_014,28,1,9.6,67,0
2022-05-15,PROP_015,91,3,8.3,225,0
2022-05-15,PROP_016,29,1,8,77,1
2022-05-15,PROP_017,75,2,8,203,1
2022-05-15,PROP_018,105,4,8.3,274,0
2022-05-15,PROP_019,80,3,9.8,188,0
2022-05-15,PROP_020,71,2,7.3,192,0
2022-05-15,PROP_021,55,2,9.1,131,1
2022-05-15,PROP_022,45,1,6.3,115,1
2022-05-15,PROP_023,104,4,8.3,280,0
2022-05-15,PROP_024,47,2,7.2,117,1
2022-05-15,PROP_025,32,1,6.6,97,0
2022-05-15,PROP_026,52,2,6.2,147,0
2022-05-15,PROP_027,100,3,7.9,249,1
2022-05-15,PROP_028,29,1,7.6,76,0
2022-05-15,PROP_029,113,4,7.2,279,0
2022-05-15,PROP_030,29,1,10,85,0
2022-05-15,PROP_031,117,4,9.5,280,0
2022-05-15,PROP_032,119,4,7,314,0
2022-05-15,PROP_033,26,1,6.5,75,0
2022-05-15,PROP_034,70,2,8.5,185,1
2022-05-15,PROP_035,65,2,6.6,162,0
2022-05-15,PROP_036,21,1,6.8,61,0
2022-05-15,PROP_037,68,2,7.6,178,0
2022-05-15,PROP_038,53,2,9.1,155,0
2022-05-15,PROP_039,103,4,6.1,301,0
2022-05-15,PROP_040,96,3,9.3,274,0
2022-05-15,PROP_041,113,4,6.7,274,1
2022-05-15,PROP_042,85,3,9.8,237,1
2022-05-15,PROP_043,95,3,9.4,251,1
2022-05-15,PROP_044,30,1,7.5,76,0
2022-05-15,PROP_045,33,1,6.4,100,0
2022-05-15,PROP_046,56,2,8.7,142,0
2022-05-15,PROP_047,45,1,8.3,124,0
2022-05-15,PROP_048,110,4,6.5,268,0
2022-05-15,PROP_049,20,1,8.8,58,0
2022-05-15,PROP_050,89,3,9.3,246,0
2022-05-16,PROP_001,47,2,8,130,0
2022-05-16,PROP_002,22,1,7.6,66,1
2022-05-16,PROP_003,115,4,7.9,320,0
2022-05-16,PROP_004,72,2,7.7,196,0
2022-05-16,PROP_005,26,1,9.2,82,0
2022-05-16,PROP_006,101,4,9.1,273,1
2022-05-16,PROP_007,117,4,6.6,284,1
2022-05-16,PROP_008,64,2,9.5,175,1
2022-05-16,PROP_009,43,1,9.9,129,1
2022-05-16,PROP_010,39,1,9.8,125,0
2022-05-16,PROP_011,102,4,7.8,274,0
2022-05-16,PROP_012,54,2,8.8,130,0
2022-05-16,PROP_013,116,4,6.2,336,0
2022-05-16,PROP_014,28,1,9.6,75,0
2022-05-16,PROP_015,91,3,8.3,241,0
2022-05-16,PROP_016,29,1,8,86,1
2022-05-16,PROP_017,75,2,8,198,1
2022-05-16,PROP_018,105,4,8.3,291,0
2022-05-16,PROP_019,80,3,9.8,189,0
2022-05-16,PROP_020,71,2,7.3,195,0
2022-05-16,PROP_021,55,2,9.1,147,0
2022-05-16,PROP_022,45,1,6.3,122,0
2022-05-16,PROP_023,104,4,8.3,268,0
2022-05-16,PROP_024,47,2,7.2,136,0
2022-05-16,PROP_025,32,1,6.6,94,0
2022-05-16,PROP_026,52,2,6.2,127,0
2022-05-16,PROP_027,100,3,7.9,260,0
2022-05-16,PROP_028,29,1,7.6,73,1
2022-05-16,PROP_029,113,4,7.2,288,0
2022-05-16,PROP_030,29,1,10,78,0
2022-05-16,PROP_031,117,4,9.5,305,0
2022-05-16,PROP_032,119,4,7,321,1
2022-05-16,PROP_033,26,1,6.5,73,1
2022-05-16,PROP_034,70,2,8.5,197,0
2022-05-16,PROP_035,65,2,6.6,158,1
2022-05-16,PROP_036,21,1,6.8,66,0
2022-05-16,PROP_037,68,2,7.6,176,1
2022-05-16,PROP_038,53,2,9.1,132,1
2022-05-16,PROP_039,103,4,6.1,260,1
2022-05-16,PROP_040,96,3,9.3,232,0
2022-05-16,PROP_041,113,4,6.7,270,1
2022-05-16,PROP_042,85,3,9.8,207,0
2022-05-16,PROP_043,95,3,9.4,235,1
2022-05-16,PROP_044,30,1,7.5,79,1
2022-05-16,PROP_045,33,1,6.4,96,0
2022-05-16,PROP_046,56,2,8.7,152,1
2022-05-16,PROP_047,45,1,8.3,122,1
2022-05-16,PROP_048,110,4,6.5,278,0
2022-05-16,PROP_049,20,1,8.8,57,1
2022-05-16,PROP_050,89,3,9.3,230,0
2022-05-17,PROP_001,47,2,8,126,1
2022-05-17,PROP_002,22,1,7.6,62,1
2022-05-17,PROP_003,115,4,7.9,296,0
2022-05-17,PROP_004,72,2,7.7,184,0
2022-05-17,PROP_005,26,1,9.2,79,0
2022-05-17,PROP_006,101,4,9.1,249,0
2022-05-17,PROP_007,117,4,6.6,295,0
2022-05-17,PROP_008,64,2,9.5,182,0
2022-05-17,PROP_009,43,1,9.9,115,1
2022-05-17,PROP_010,39,1,9.8,122,0
2022-05-17,PROP_011,102,4,7.8,265,0
2022-05-17,PROP_012,54,2,8.8,136,0
2022-05-17,PROP_013,116,4,6.2,292,0
2022-05-17,PROP_014,28,1,9.6,74,0
2022-05-17,PROP_015,91,3,8.3,224,1
2022-05-17,PROP_016,29,1,8,87,0
2022-05-17,PROP_017,75,2,8,171,1
2022-05-17,PROP_018,105,4,8.3,254,0
2022-05-17,PROP_019,80,3,9.8,195,1
2022-05-17,PROP_020,71,2,7.3,182,0
2022-05-17,PROP_021,55,2,9.1,131,1
2022-05-17,PROP_022,45,1,6.3,106,0
2022-05-17,PROP_023,104,4,8.3,279,0
2022-05-17,PROP_024,47,2,7.2,134,0
2022-05-17,PROP_025,32,1,6.6,86,0
2022-05-17,PROP_026,52,2,6.2,134,0
2022-05-17,PROP_027,100,3,7.9,238,1
2022-05-17,PROP_028,29,1,7.6,73,1
2022-05-17,PROP_029,113,4,7.2,292,0
2022-05-17,PROP_030,29,1,10,84,0
2022-05-17,PROP_031,117,4,9.5,303,1
2022-05-17,PROP_032,119,4,7,305,0
2022-05-17,PROP_033,26,1,6.5,85,0
2022-05-17,PROP_034,70,2,8.5,186,0
2022-05-17,PROP_035,65,2,6.6,169,0
2022-05-17,PROP_036,21,1,6.8,56,1
2022-05-17,PROP_037,68,2,7.6,179,1
2022-05-17,PROP_038,53,2,9.1,155,1
2022-05-17,PROP_039,103,4,6.1,286,0
2022-05-17,PROP_040,96,3,9.3,236,1
2022-05-17,PROP_041,113,4,6.7,310,0
2022-05-17,PROP_042,85,3,9.8,243,0
2022-05-17,PROP_043,95,3,9.4,266,0
2022-05-17,PROP_044,30,1,7.5,84,0
2022-05-17,PROP_045,33,1,6.4,93,0
2022-05-17,PROP_046,56,2,8.7,131,1
2022-05-17,PROP_047,45,1,8.3,118,1
2022-05-17,PROP_048,110,4,6.5,277,0
2022-05-17,PROP_049,20,1,8.8,61,0
2022-05-17,PROP_050,89,3,9.3,258,0
2022-05-18,PROP_001,47,2,8,125,0
2022-05-18,PROP_002,22,1,7.6,67,0
2022-05-18,PROP_003,115,4,7.9,329,0
2022-05-18,PROP_004,72,2,7.7,184,0
2022-05-18,PROP_005,26,1,9.2,79,0
2022-05-18,PROP_006,101,4,9.1,267,0
2022-05-18,PROP_007,117,4,6.6,319,0
2022-05-18,PROP_008,64,2,9.5,183,1
2022-05-18,PROP_009,43,1,9.9,129,0
2022-05-18,PROP_010,39,1,9.8,115,1
2022-05-18,PROP_011,102,4,7.8,246,0
2022-05-18,PROP_012,54,2,8.8,135,0
2022-05-18,PROP_013,116,4,6.2,330,0
2022-05-18,PROP_014,28,1,9.6,65,0
2022-05-18,PROP_015,91,3,8.3,224,1
2022-05-18,PROP_016,29,1,8,91,0
2022-05-18,PROP_017,75,2,8,190,1
2022-05-18,PROP_018,105,4,8.3,259,1
2022-05-18,PROP_019,80,3,9.8,219,0
2022-05-18,PROP_020,71,2,7.3,186,0
2022-05-18,PROP_021,55,2,9.1,138,1
2022-05-18,PROP_022,45,1,6.3,115,1
2022-05-18,PROP_023,104,4,8.3,247,0
2022-05-18,PROP_024,47,2,7.2,140,0
2022-05-18,PROP_025,32,1,6.6,95,1
2022-05-18,PROP_026,52,2,6.2,151,1
2022-05-18,PROP_027,100,3,7.9,254,1
2022-05-18,PROP_028,29,1,7.6,77,1
2022-05-18,PROP_029,113,4,7.2,298,0
2022-05-18,PROP_030,29,1,10,76,1
2022-05-18,PROP_031,117,4,9.5,290,0
2022-05-18,PROP_032,119,4,7,323,0
2022-05-18,PROP_033,26,1,6.5,74,0
2022-05-18,PROP_034,70,2,8.5,175,0
2022-05-18,PROP_035,65,2,6.6,182,0
2022-05-18,PROP_036,21,1,6.8,63,0
2022-05-18,PROP_037,68,2,7.6,192,0
2022-05-18,PROP_038,53,2,9.1,133,1
2022-05-18,PROP_039,103,4,6.1,272,0
2022-05-18,PROP_040,96,3,9.3,263,1
2022-05-18,PROP_041,113,4,6.7,271,0
2022-05-18,PROP_042,85,3,9.8,230,1
2022-05-18,PROP_043,95,3,9.4,241,1
2022-05-18,PROP_044,30,1,7.5,79,1
2022-05-18,PROP_045,33,1,6.4,88,1
2022-05-18,PROP_046,56,2,8.7,132,0
2022-05-18,PROP_047,45,1,8.3,120,1
2022-05-18,PROP_048,110,4,6.5,280,0
2022-05-18,PROP_049,20,1,8.8,56,0
2022-05-18,PROP_050,89,3,9.3,217,1
2022-05-19,PROP_001,47,2,8,144,1
2022-05-19,PROP_002,22,1,7.6,75,1
2022-05-19,PROP_003,115,4,7.9,332,0
2022-05-19,PROP_004,72,2,7.7,215,0
2022-05-19,PROP_005,26,1,9.2,93,1
2022-05-19,PROP_006,101,4,9.1,288,1
2022-05-19,PROP_007,117,4,6.6,389,0
2022-05-19,PROP_008,64,2,9.5,183,1
2022-05-19,PROP_009,43,1,9.9,147,1
2022-05-19,PROP_010,39,1,9.8,137,1
2022-05-19,PROP_011,102,4,7.8,330,0
2022-05-19,PROP_012,54,2,8.8,183,0
2022-05-19,PROP_013,116,4,6.2,379,0
2022-05-19,PROP_014,28,1,9.6,81,1
2022-05-19,PROP_015,91,3,8.3,288,1
2022-05-19,PROP_016,29,1,8,108,0
2022-05-19,PROP_017,75,2,8,234,1
2022-05-19,PROP_018,105,4,8.3,352,0
2022-05-19,PROP_019,80,3,9.8,273,1
2022-05-19,PROP_020,71,2,7.3,219,0
2022-05-19,PROP_021,55,2,9.1,175,0
2022-05-19,PROP_022,45,1,6.3,146,0
2022-05-19,PROP_023,104,4,8.3,336,0
2022-05-19,PROP_024,47,2,7.2,150,0
2022-05-19,PROP_025,32,1,6.6,118,1
2022-05-19,PROP_026,52,2,6.2,162,0
2022-05-19,PROP_027,100,3,7.9,283,0
2022-05-19,PROP_028,29,1,7.6,96,0
2022-05-19,PROP_029,113,4,7.2,349,0
2022-05-19,PROP_030,29,1,10,91,1
2022-05-19,PROP_031,117,4,9.5,360,1
2022-05-19,PROP_032,119,4,7,383,0
2022-05-19,PROP_033,26,1,6.5,95,1
2022-05-19,PROP_034,70,2,8.5,231,1
2022-05-19,PROP_035,65,2,6.6,213,1
2022-05-19,PROP_036,21,1,6.8,74,0
2022-05-19,PROP_037,68,2,7.6,247,0
2022-05-19,PROP_038,53,2,9.1,167,0
2022-05-19,PROP_039,103,4,6.1,317,1
2022-05-19,PROP_040,96,3,9.3,328,0
2022-05-19,PROP_041,113,4,6.7,348,0
2022-05-19,PROP_042,85,3,9.8,264,0
2022-05-19,PROP_043,95,3,9.4,292,1
2022-05-19,PROP_044,30,1,7.5,84,1
2022-05-19,PROP_045,33,1,6.4,110,1
2022-05-19,PROP_046,56,2,8.7,170,1
2022-05-19,PROP_047,45,1,8.3,141,1
2022-05-19,PROP_048,110,4,6.5,333,0
2022-05-19,PROP_049,20,1,8.8,72,0
2022-05-19,PROP_050,89,3,9.3,304,0
2022-05-20,PROP_001,47,2,8,140,1
2022-05-20,PROP_002,22,1,7.6,79,1
2022-05-20,PROP_003,115,4,7.9,350,1
